review_id,user_id,business_id,stars,date,text,useful,funny,cool
AD3j6LiZ5g-k1l6XVFLBxQ,bcxcQhp0sKYd9eUnEVUzPA,XGMQZfRcDdv89PgVrRrN9A,2,2013-12-19,"I LOVE CHRISTMAS! I am a Christmas bean. I start feeling Christmassy in October. I just... oooooh, I love it I love it I love it. It's the most wonderful time of the year. I'm infuriating to be around. I bounce everywhere. I - aw, hell, I flipping JINGLE.

Alas. Heartbreak. Christmas has been put up for sale and now it has a logo. It's such a shame, because Edinburgh's Christmas as it is this year COULD be amazing, but it fails to add up to even half the sum of its parts.

It's been widely reported that due to the organisers doubling the fee for a stall, many vendors from previous years were unable to return, and that those that could have put their prices up. I couldn't find a hugely noticeable difference between the craft vendors this year and last year; a few changes, but many things the same (little robot men, wooden nutcrackers, tea-light holders, cheese). The prices are indeed noticeably higher, but it's the comestibles where the event really falls down.

The Beasts of Branding have descended. If you decide you want mulled wine, or mulled cider, there's no sense of spontaneity, because it's the same stall as the one a few yards further back. All that fun of exploration and discovery has turned into a sense of being channeled through a pathway designed to take your money and nothing else. No worries if you miss something here, it'll come along again a bit further.

The corral-style enclosure up at St Andrew's Square, meanwhile, feels like the worse parts of the Fringe, with hordes cramped into a temporary structure designed for - well, just drinking. Consume and be gone. The ferris wheel is enclosed - no more chill winter winds, ""our cheeks are nice and rosy"", clinging to one another and squeaking in thrilled terror at the height of the thing. The Starflyer looks like excellent fun, and I nearly went on it, but I watched it a few times and seriously, it's not up there for very long. Not as long as I'd hope for £7.

Then, down in ""Santa Land"", there's the £4 Christmas Tree Maze for kiddies. It looks super-pretty at night-time, all sparkly and lit up, but it doesn't look like much of a maze. I imagine it takes 5 minutes, tops, for any kid to find their way in and out solo. That said, I really love the Santa Train. Such a cute idea.

Oh, it's such a shame. There really isn't much that saves the situation, this year. But I know that Underbelly are capable of doing some fabulous things so if they hang on to the contract for next year I hope they're able to take some of the criticisms on board, because beyond the hysteria of people just yelling ""IT'S RUBBISH"" (no, come on, folks, it isn't - did you SEE Milton Keynes' disaster this year? Perspective, in all things) there are some valid points being made that could see this turn into something really quite lovely. Consistency and coherence are not bad things, but when it comes to a sense of fun and Christmassy spirit, they have to be done right.",5,0,0
U-LgF0J_WhEZYfkx7ONf-A,bcxcQhp0sKYd9eUnEVUzPA,_jNe_vwxiEh0G9JRZByc0w,5,2013-09-02,"What can I say? Hemma is where the heart is, and I think I left mine there!

I read through some of the other reviews here before we plumped for Hemma on the strength of its being so near to my current flat (and I've been meaning to head there for ages) and I was a little tentative since the response seems so mixed.

But all I can talk about personally is the experience that we ourselves had - and that experience was ""WOW!"" I came here for an impromptu lunch with my parents and all three of us got completely swept off our feet by the loveliness. 
Their little manifesto on the front page of the drinks menu sums up the unique feel of this place; it's cheery, quirky, it's friendly and good-natured, and I love it.

The food is fab value at just under a tenner for a decent main, and especially for the giant portions we got. I ordered the spaghetti with garlic chicken (£8.50) and the mountain of deliciousness that arrived was almost too much for me to finish, but equally, too good to leave. My parents were both equally thrilled with their meals - club sandwich for Dad, beef burger for Mum - and having nicked a couple of their seasoned fries, I can see why. I don't think I've ever encountered those fries' equal.

Despite the somewhat intimidating and angular exterior, the decor within is homely enough to easily justify the name ""Hemma"", being comfy and mismatched, and the windows (which we at first glance had thought were some kind of chic stained-glass mosaic) are actually creatively decorated with slides.

The thing I got most excited about was the awesome drinks menu; every single one of the impressive range of cocktails on offer is not only delicious-sounding but also wittily described, and for the meagre sum of £4, water-voles like me can order a custom mocktail instead. I can't wait to go back and try this one evening.

Yep, they've definitely taken my heart hostage, and I've got full-blown Stockholm syndrome.",5,0,2
f0qu386OxAnc54NJ3z72Ag,bcxcQhp0sKYd9eUnEVUzPA,pU4eHR_LOFpmnQRQ5XXO8g,3,2013-09-07,"This spot's pleasant enough; as a few here have said, it's far from mind-meltingly fabulous, but it must be doing something right to remain so busy (as it was) when there are so many other cafes and bars in the area.

I think they must have finally updated the menu since Jenny L's review because one can now choose to have one's Eggs Benedict with spinach, ham, bacon or - for a wee bit extra - smoked salmon. My friend and I went for the classic and we were both delighted with the result. The muffin was toasted just enough to make it crispy without spoiling the fluffiness and the eggs were wonderfully hot (although so was the plate: yowchio! Warn me next time, please, waitress... I didn't spot your gloves until too late!)

But - oh dear, Cafe Grande - there goes a star. There was no drinks menu in sight so we're still not entirely sure if a range of teas was available. The tea, once ordered, took a goodly while to arrive and we had to ask for extra sugar when it did, since there was only one sachet each. 

And - whoops - another. It's not a small place as such, but it feels a bit like they've tried to fit too many people in and so it's kind of cramped. I had to press myself in against the counter while paying so that people could get past and the lady on the till barely said a word to me and swapped over with someone else halfway through taking my payment! Pretty rude, I thought...

So, nice enough for an impromptu brunch with a friend but not somewhere I'd necessarily make plans to go to.",2,1,0
NVCpaHfIXRWEDo70p73ucg,bcxcQhp0sKYd9eUnEVUzPA,7HN8yJ4t55vTAFx4CUvDJg,5,2014-01-24,"Two things led me to finally get my eyes checked out. The first, and one might reasonably assume most important, was certain episodes of blindness. The second, which was actually the trigger (don't judge me) was noticing a tendency to screw up my eyes very slightly when looking at my phone, and the realisation that, long term, this could give me WRINKLES. I'm now officially nearer to 30 than 20 so this is totally legit as a concern.

Twenty Twenty, in addition to being pretty near my home, is a local name, so I had no hesitation in choosing them over a chain such as Boots or Specsavers. And I am so glad that I did.

Abdel, my optometrist, was just about the nicest guy you could hope to have asking you to read tiny letters from the bottom row. Perky and super-friendly, he was also horrified when I asked if the soft forehead-cushion on the machine was latex (because I'm allergic) and he realised he didn't know. He vowed to find out and was very concerned for me, even when I said that my fringe would do a fine job of protecting me for now. He talked me through absolutely everything the eye test entailed as he did it; he obviously LOVES his job, and even treated my - perfectly routine and boring - answers like I had said something both profound and very correct. That was a lovely feeling for an approval-hungry praise-termite like me and dispelled all my anxiety about whether I was Doing It Right (I get that a lot).

Once my prescription was diagnosed, I was passed on to the softly-spoken style guru, Philip, who padded calmly ahead of me and led me to the Wall of Wonder where all the frames were arrayed. This was the bit I was looking forward to. I mentioned my concerns about the roundness of my face and rather than flattering me truthlessly and flogging me the priciest pair regardless, he tactfully agreed and picked out a pair of frames that I loved right away.

Understanding my girlish need to try on everything in the shop first, however, he led me along the wall and we chatted about the comparative merits of this or that pair (including a truly awesome pair of purple glittery ones which were so incredibly mental that had they been the right shape I'd have gone with them and to hell with easy accessorising), finishing with a selection of three. He wasn't afraid to tell me if a pair definitely didn't suit me, which was nice, and I didn't feel embarrassed about telling him my budget limit.

When there was only one pair I preferred to the first pair I'd tried on, but I was concerned that the arms were too thin and flimsy, he toured the whole shop to try and find a similar but sturdier pair. No joy, but I appreciated it. And so (to Philip's evident professional satisfaction and pride) I went with the first pair he'd picked out for me. Apparently that happens a lot - bravo Philip!

A truly splendid experience from start to finish!",2,2,1
2TU8LTTDHpB2LU0dSYEv8g,bcxcQhp0sKYd9eUnEVUzPA,sbcMKOaLJTIYXpk0jDw7Fw,4,2014-01-13,"Fling your hands up in dramatic horror - until yesterday I had never eaten something prepared or designed by Mr Greenaway! His reputation preceded him of course, and so when I came to Bistro Moderne to check out the Sunday roast with Sharon G, I had high expectations.

The location itself is splendid - nestled near St Stephens, it has high ceilings and lots of natural light. We were seated by our enthusiastic waiter in a cosy wood-panelled alcove, which was lovely, although the table was weeny so we had to do some juggling to fit our dishes and glasses on once everything had arrived.

Greenaway attends mostly to his main restaurant but comes and cooks in person at the bistro on Sundays, when they offer a roast for two at £25. Starters and desserts are both in the region of £7 so it isn't cheap but as a treat it's just the ticket.

Our waiter was thrilled when we ordered the chicken. He was excited to tell us that he had witnessed the preparation of one such chicken earlier and it had entailed a piping bag of butter slid under the skin. Om nom nom. Well, it sure was tender and juicy! Gorgeous chicken, and the roast potatoes were perfection too: crispy, fluffy, not too oily... Dream potatoes. The Yorkshire pudding, which is an explosive puff, was a little too crunchy for my tastes but the brassicas (a mix of chopped sprouts and cabbages) and the carrots (including a couple of purple ones - awesome) were sweet and addictive.

For dessert, I chomped on a slice of treacle tart with creme anglaise and a shard of treacle glass. Without wishing to sound too plebeian I think it needed more than just the shallow covering of creme anglaise and a fork would have been helpful to break through the super-chewy top, but it was delicious all the same.

One to remember for special occasions!",2,0,0
ssHAyk0a3iEIy-HzNz3gkg,bcxcQhp0sKYd9eUnEVUzPA,0oQ5RDqYpe8lxCsDyzEQSQ,4,2013-10-22,"I'm from a small rural Yorkshire village - I basically lived in an episode of Last of the Summer Wine for twelve years - so believe me when I say I KNOW tea shops. Chintzy, lacy, doily-laden tea shops. Shops where the clinking of translucent china cups and saucers rings like Christmas bells under the chatter of guests and the cold hiss of rain outside.

I didn't expect to find this slap bang on one of the busiest streets in the middle of a city.

I'll confess that I was mildly biased toward this from the off, simply because Clarinda is one of the names that people tend to come out with when they're flailing around desperately trying to remember what I'm called. But unless there are a lot more Cressidas, Clarissas, Cassandras and Clarabels out there than I thought, and some of them are male and over 60, that same reasoning doesn't explain the long line of people that materialised in hopeful tea-hunting shortly after our party filled the last table. What does explain it, and the fact that the place was already almost packed when we arrived, follows:

Mighty fine quiche lorraine, warm and solid, served with crisps and a simple yet effective salad, for the un-wince-worthy sum of £5.50; tea for two, served in a cuddly bulbous teapot blooming with roses (I believe I have mentioned my love of roses in other reviews); dazzlingly swift service; cakes from just £1.75; cheery atmosphere.

Explanation served! Alright, so it's a little kitschy, and the laminated menus are a little battered and budget, but if you're down on Canongate and looking for a cosy cuppa and bite, you could do a lot worse than hop through the door and into village-land.",3,2,0
4rg4MpX7wNywIqywEv0KMw,bcxcQhp0sKYd9eUnEVUzPA,CZyXhvt5sfqazfNyeuH3bQ,4,2014-04-11,"Ooh but it's so DINKY! I've been meaning to try Wellington Coffee out for... oh, a while, so it was with great delight that I accepted an invitation to meet someone for coffee here one morning this week.

I rolled up at the allotted time, 8:30, and there was plenty of room to sit (well, proportionately to the amount of seating in general, which isn't a whole bundle because, I repeat, DINKY). And the seat was one of those super-fun stools that has legs but also swivels - a spinning top part that allows you to go ""wheeeeeeee"" if you so desire (and I do so desire).

As you know by now, I'm not a coffee person, so I asked rather bashfully for a tea and received No Judgement. This is good. I have fear of asking for tea in a coffee shop. It seems almost as gauche as asking for coffee in a teashop (almost, but not quite). Anyway, judgement was not forthcoming.

I also requested an almond croissant. It was fairly big. I began my bold ascent armed with nothing but a knife; some days later, short of breath in the thin air, I reached the summit. Wearily, I sat down at last on the mirror-like slope of a crisped almond flake, looking down at the city, spread out below me like a town in miniature. There was St Giles, there, and over there - the Meadows, dotted with people like tiny seeds. What a beautiful town this is.",0,2,1
qMut3U2q1ETJ9C_6xd5qPw,bcxcQhp0sKYd9eUnEVUzPA,qmcIsZjLpxd0V4RekSozmA,3,2013-09-03,"For a fairly impromptu mid-price meal in honour of my friend's new flat and job, Tanjore did the trick nicely. The clean and compact interior feels welcoming enough and fuses East and West nicely with elephant embroidery on the ceiling around a classic chandelier.

We both boggled at the sheer range on offer within the menu's numerous pages - which include an entire page devoted solely to vegetarian starters - before eventually selecting our meals. She plumped for Chennai fish curry with mint rice, and I decided on Chicken Tanjore with lemon rice.

We were both happy with the delicate balance of flavours in our curries, and my friend's mint rice was pretty special too. The sweetness of the parotta was also a great accompaniment to the spicy flavours of the other food.

The service, though, was a little laboured and perfunctory from most quarters (we had three different waiters over the course of the evening; a special mention goes out to the young chap who served us last, though, with a smile that lit the room). I was waiting for my friend to arrive for a good ten minutes and was not asked if I wanted a drink. Similarly, nobody checked on us during our meal to see if everything was ok.

Our bill came to just under £35, which is really rather good for what we got, but I can't help feeling that the experience would have left a warmer glow in my memory if the staff had been a little more attentive and personable. I wouldn't object to another trip here but it's not somewhere I'd specifically recommend.",0,0,0
4I9_zsoluJWZxYhheu_yuw,bcxcQhp0sKYd9eUnEVUzPA,bJrooeRxMuFNTnScAa1Uew,4,2014-03-05,"Ooh, nice! You know somewhere's ok when they deliver your friend a drink with a clockwork monkey on a string. Chessboard floor, plenty of seating, nice downstairs by the looks of things and an efficient, if taciturn, water.

What I really liked was that the instant anyone arrived, the waiter appeared with a weeny tumbler of water to drink while a harder option was decided upon (or not-so-hard, in my case).

There's not much in the way of a written menu - just a price list with names and prices, so you'd have to enquire. I think the idea is you pick one - like a lucky dip, hence the name. That's my guess anyway. I requested a mocktail and was asked not what kind of flavour I'd like, which is the usual question, but what I'd like to avoid. Heh. Interesting. No bananas, please, I say, and off he zooms to create something for me.

Well, full marks for the not-banana. It definitely didn't have any of that in it. Also no coffee or lamb, so we're on a winner here, folks. All the same, it didn't knocktail my socktails off; it seemed to me more like just bitter lemon with a mint sprig. That said, it was very mature - not that sweet and fruity - and lots of lovely crushed ice to play with afterward. Also, it only cost £3.50. Huzzah!",4,3,2
OLbczFfg2fqGk13Igzwclw,bcxcQhp0sKYd9eUnEVUzPA,xbCNlp2vWixy2W1WsfGv8g,4,2014-01-17,"They absolutely know what they're doing here. The whole place feels warm and wholesome, and the food seems pretty good for you too. In fact, I uploaded a pic to Yelp of one of the counters and intended to caption in ""counter of yumness"" but it autocorrected to ""counter of thinness""... Realising the counter was laden with fruits and salads, I didn't bother changing it back...

I came here for lunch with the lovely Candace B because I'd heard they were pretty good with the whole gluten free thing. I asked what the GF options were on her behalf and was amazed to sit there for no small length of time while our delightful waiter excitably rattled off all the choices. When I came to order my sandwich a little later, he remembered I'd asked and explained with kind concern that the sourdough wasn't GF, whereon I explained that I'd been asking for my companion.

The sandwich - chicken with herby mayo - was lovely, although it needed a bit of salt and our salt cellar didn't want to play. That latter bit wasn't really their fault; more likely it was the fault of people who, like me, are too timid to say ""excuse me, this salt cellar is empty""... The sandwich also came with a gorgeous beet root and spelt salad, which was really filling. I loved it.

The staff couldn't have been more cheery and helpful, a real joy, and a great clientele there too, judging by the young man sitting by the door with a Monkey Island game on the chair beside him. ""My cat is called Guybrush, sir,"" I told him, and sailed out the door without another word, feeling awesome and well fed.",2,0,1
wwbaIzIGBMZQkSysaR1dJA,bcxcQhp0sKYd9eUnEVUzPA,BmrVL3Aj5usPfpu5DE1iCg,3,2014-02-18,"I was unprepared for the vastness of Spoon. From the outside, it appears to be little more than a teaspoon, but once you've squeezed through the entrance and trotted up the wooden stairs, you emerge into a veritable serving spoon of a space; light, airy, and dotted with white muslin curtains, Spoon is a spacious joy.

Our table of ten, over to one side, included a nice squidgy pew along one of the walls, and nearby was a snuggling of Chesterfield armchairs (yes, that's totally the collective noun) in which I could imagine whiling away hours on end over a hot chocolate and a book. In terms of the place itself, no question, five stars.

It's a shame, then, that on this occasion the service was something of a letdown; we waited twenty minutes for our orders to be taken and a further hour for our food to arrive, though it was far from busy, and not a word was said on the delay. And once it had, nobody returned to check on us although I'd have loved another orange juice and was wedged between Yelpy pals on the squidgy pew so getting out was tricky.

I'd ordered the muesli and yoghurt. Perhaps I was imagining something a little more constructed, but what arrived was precisely that - a vast bowl of muesli with a slightly carelessly-shaped flurp of yoghurt across the top. It was very yummy, but the muesli to yoghurt ratio was large; more a case of too much muesli than too little yoghurt, and I ended up taking Jenna L's unused milk jug from her tea to moisten the remaining melee.

A trip to the toilets was a fun treat, though, decorated as they are with cuttings from old beauty magazines, all of them the print version of ""keep young and beautiful if you want to be loved"", which is highly entertaining reading while one carries out ones functions.

In short, I adored Spoon and really want to give it a better rating. I'm not sure what was up - at one point we were laughing because every single member of staff appeared to have vanished - but I fully intend to return here and give it another go. It HAS to be as good as it could be.

I'm not usually apologetic over a three star review, because it's a good rating - ""A-OK"" is fine by me - but would break my heart if ""A-OK"" were truly representative of somewhere that ought to be such a delight.",3,1,0
RFUtoHSIEv515lPvjtzNEw,bcxcQhp0sKYd9eUnEVUzPA,x5stEsLXNzS3WTy5YhdLlA,5,2014-02-03,"Commander Riker said, ""Blondes and jazz seldom go together."" I'm not sure how fair that is to blondes, but until Harajuku Kitchen I'd have said it was a good generalisation with regard to green tea.

Somehow, it works. Harajuku Kitchen is a beautiful and ungimmicked Japanese restaurant more interested in a good dining experience than being a food theme park. In a delightful pale pink bomb of East Meets West, it fuses soft candlelight, gentle jazz, wooden flooring and chopsticks to create a relaxing and extremely enjoyable mealtime. Harajuku is the area of Tokyo best known for its funky street style subcultures such as Lolita, but the eponymous Kitchen is far more subtle in its decor.

Kaori is a wonderfully cheerful hostess, seemingly thrilled with her establishment (rightly). The first time I came I was able to work by the window using the free wifi (mega Cressi bonus points) as the tea came in abundance. More recently, I came here with Moray L for lunch on a torrentially rainy day. Inside, it was peaceful and oh so warm. We could feel cosy, forgetting the world outside.

Oh and the food! It's all very well having a beautiful and comfortable little place (little is the word!) but if the food don't cut the mustard then kind words won't butter no parsnips and... I'm mixing my analogies... In a foodie confusion caused by the joy of this meal. My tonkatsu was amazing - a goodly portion of delicious, tender pork and flavoursome rice of just the right stickiness to handle easily with chopsticks. The value is very good too; most dishes are under a tenner and if they're all as good as mine (Moray's chicken was to die for too) then you really can't go wrong.

I'm just glad I don't live in Bruntsfield or I would never have any money. I think every meal would end up being bought from HK. Oh yes. Did I mention they do takeaway?",6,0,3
mxG-iPtNX5C3WfA_af2tPQ,bcxcQhp0sKYd9eUnEVUzPA,52Sh4GgmN08d_enFbsBsKQ,2,2013-10-15,"Does it sound weird to say Waverley never quite seems finished? I don't just mean the apparently perpetual work to add escalators or refurbish the concourses. I mean from the outside too. It looks like an urban polytunnel, as though one day they will pull back the covers and reveal a beautiful ripe railway station, running over with iron rail juice trails.

Nuh-uh. I love Waverley as the herald of homecoming, my arrival point at the most beautiful city in the world. I do not love Waverley for its dodgy platform signage, roads within the station, bizarre navigation routes between platforms, and general sense of grime.

On the plus side, it's got an M&S Simply Food, a good-sized WH Smith, Upper Crust, Boots (for those forgotten toothbrushes and last-minute cosmetic touchups), Caffe Nero, WhistleStop, Burger King, pasty stand, Millie's Cookies and even a bureau de change, so there's plenty to do while you're finding your way around. It also adjoins Princes Mall in case you arrived fiendishly early for your train and need some shoes. But the layout can cause frustration even beyond the palliative powers of a shortcrust pasty.",2,3,0
F3rljvHX4v4hHgFnmjYi8w,bcxcQhp0sKYd9eUnEVUzPA,C6hljmEZYZw4pA0OJaFOjQ,4,2014-01-09,"WHAT?! I thought... I thought this place was tiny! I... I have to dress up as Thorin now and hug Robyn Z while saying emotionally: ""Never have I been so wrong."" Memetastic.

Basically, behind the cute'n'kooky cafe out front displaying its deeeelicious looking cakes, there is this enormous and beautiful room with elaborate wallpaper, an upright piano, cool art on the walls, candles, lots and lots of tables and space... woah. I had no idea.

When we arrived, we were offered a couple of options for places to sit, and we (predictably, on such a freezing cold night) elected to sit next to the radiator. The only slight issue with this was that I had my back to the upright piano, which has a little lip on the lid. I have this big, big laugh that is basically a ""HAAA!"" with my head thrown back, and on one occasion this resulted in my almost needing stitches, but I think I managed to stop the bleeding... ok, exaggeration. I bumped my head on the corner and said ""ow"" quietly, is all that happened.

Anyway, the food, folks. I wasn't too sold on the bread that came while we awaited our mains - the wholemeal seemed a little bitter and dry. However, when the main event arrived... well, I can't remember the last time the very first mouthful of something made my eyes widen, my heart leap and my voice go ""OH!"". I'd ordered the guinea fowl with curly kale and sauteed new potatoes, and that kale and those potatoes were the first thing I tried. And OH MY. Flavour explosion. Amazing! The guinea fowl was tender and perfectly cooked. At first, when the plate arrived, I thought there wasn't much on it, but it was the perfect amount. I had a couple of Robyn's fries that came with her steak, too, and oh my. Light, crispy, beautifully seasoned... perfection.

Dessert was where the real difficulty lay because the selection was fairly astounding. We informed the waiter of our indecision and he was so helpful with his recommendations. ""The sticky toffee pudding is the most popular, but in my opinion, is nothing special. The carrot cake is very good, and the fruit and frangipane tart."" Right you are, sir! Carrot cake for Robyn Z, F&F tart for me, and, of course, we partook of one another's desserts... in the name of, er, reviewing completionism. My tart was warm, which I hadn't expected, and served with mascarpone. It was utterly delicious, although ""fruit"" seemed a little vague and I'm not convinced there was much involved beyond apple. I could be wrong, but that's how it seemed. Robyn's carrot cake was monumentally huge and really nice, although I'm not sure it necessarily would stand for me in an identity lineup of carrot cakes. Oh, but to be in a situation where I had to taste an identity lineup of cakes... now I'm in a dream world...",2,1,1
TTJJq9fEI8rFM4neY61JiQ,bcxcQhp0sKYd9eUnEVUzPA,P3YHU3LA8zAT1JXmYEi8Vg,5,2014-04-25,"With a little imagination, some plywood walls and ramps in the dark can easily become an abandoned and dilapidated spaceship, where your mission is to destroy enemies on sight with your pew-pew laser gun.

I think the marvellous thing about Laserquest is how it's completely impossible to be cool and grown-up about it. It is among the silliest and most frenetic of group activities and after a few minutes of zooming around stealthily in the dark, the crestfallen howling of the stricken and the victorious ululations of their attacker become the sporadic soundtrack to A HUGE AMOUNT OF FUN.

This particular Laserquest is especially sublime. Some of the walls have small holes in them, permitting the more cautious and patient to take up advantageous positions and watch\/shoot from the relative safety of a blind corner. (The issue with that is when you get backed helplessly into your previously unassailable dead end by Rachel R with a triumphant gleam in her eyes and a merciless twitch in her trigger finger).

There were six of us present for this CMYE and it was pretty much the ideal number. I'd say you could go up to eight without messing up the dynamic too much, although there's room for up to 20 players. You'd just end up shooting people non-stop though! The fun with a smaller group is the occasional periods of silence as everyone breaks away from the melee to stalk a vulnerable outlier...

Once you've entered your name, that's what the staff will call you without hesitation or irony. It's apparent that they are well aware how much of the experience is the giddiness that comes with choosing a super-awesome space name. (I accidentally named myself after an insane bad guy, but I swear it was an accident.)

The guns are less infuriating than the other laser game place I've been to, where if you didn't hold them with two hands then they wouldn't work. That made shooting blind around corners pretty tricky.

I want to go agaaaaaaaaaaaaaain.

Oh. And don't wear a white t-shirt. You will die.",4,4,6
VPBxNqHns5l01cqH2UtxAQ,bcxcQhp0sKYd9eUnEVUzPA,NV4A55Ob1hH-kMsAkBA-0w,5,2014-02-27,"My brother (now legendary in my reviews, I feel) bought me a pair of second hand boots for Christmas 2012, and they are without question the best, most well-made, most comfortable and durable items of footwear I have ever had the pleasure of sliding my tootsies into. I wear them everywhere. This winter, when the stitching began to rot, I even painstakingly sewed them back up, myself. But re-heeling is beyond my ken.

I'm a tall lass of 5'11"", and naturally contrary and therefore inclined to wear heels, so a good place for shoe repair is essential in my neighbourhood. This branch of Timpson fits the bill, thank you. I took in three pairs of boots for re-heeling, including the beloved Boots of Bro and a pair with perished soles that needed a complete new sole. When I handed them over, I mentioned my mending job and the man actually took the time to examine and admire my work, which was really sweet of him. I was quoted upfront for the three pairs: just shy of £9 for each of the two pairs that just needed re-heeling, and £18.95 for the pair that needed re-soling, with re-heeling included in that. I thought that was pretty reasonable since a whole new sole on leather cowgirl boots can't be a small job. I was even asked whether I'd like to pay there and then or on collection - really nice to have the choice.

But when I returned, I was in for a surprise. ""One of your pairs, the whole heel was falling off,"" the man told me. I felt my stomach sink. ""We replaced it; there's no point just re-heeling if it's falling off anyway."" Gosh, what a job. That can't have been cheap... But no! I was still charged only the price I was initially quoted! Amazing!

This funny little branch is more like a kiosk, just a counter in a wall in the shopping centre. The staff are cheerful and friendly and really seem to care; this gentleman was able, for example, to recognise me and tell me about my boots' heel without referring to any notes. And they got the whole lot done in less than 24 hours. I am happy and impressed, and all my lovely boots are good as new.",1,0,1
F8iX6B4LkRl0XDq1m5vWkA,bcxcQhp0sKYd9eUnEVUzPA,mK1XaoqsE98UUXfucBgqDA,5,2013-11-25,"Twice. Twice in one weekend. Twice was I able to taste this majestic glory - the greatest rice pudding ever known on this little planet. Through the dark and cold of a winter's evening, amid the grim determination of throngs of Christmas shoppers, there shone a warm light from the market on Castle Street... the light of hope. The light of rice.

On my first visit, I was presented with a tray laden with shot-glass-sized free samples of tiramisu-flavoured rice pudding. I declined, explaining that I'm not a fan of tiramisu (I know, I know). I was immediately offered my choice of sample and, requesting the vanilla, was thrilled to have a little sample served up specially. 

Ohh...

I don't think I can effectively convey the joy that this rice pudding brought to my heart, soul and stomach. Straight away, I was whipping my wallet out for a full portion. There was choice - tiramisu flavour, vanilla flavour, chocolate flavour, and sticky toffee flavour. There were toppings - apricots, chocolate chips, crumbled Oreos, strawberry coulis and more. There was size - a cardboard tub the size of my palm filled nearly to the brim with steaming sweet goodness, to be eaten with a plastic spoon whose headlong puddingward diving destiny I truly envied. All this for just £3.50.

On visit number one, I had the vanilla with strawberry coulis topping. Classic bliss, and the vanilla just sweet and present enough for the pudding not to be called ""plain"". On visit number two, I opted for toffee, holding the toppings so as to allow the flavour to work its magic all alone. I honestly can't decide which I preferred. Both are memories I shall treasure.

My second visit was meant to be to try the bubble tea, but it was the stall's last day at the market. Having fallen so hard for the pudding, I couldn't bear the thought of perhaps never sampling it again, so I ended up having portion number two instead of the bubble tea which had so excited many Yelpers. Nevertheless, I live in fervent hope that the Rice Bubble will once more take up residence in Edinburgh before very long and I will get the opportunity to do so. And to eat more pudding. Please, Santa, I have been ever so ever so good this year. Bring me back that Bubble.",2,1,3
h3ggWCW3k_h_eOM1CPc84A,bcxcQhp0sKYd9eUnEVUzPA,IYdv6RxSiqz2XMsqkiTmPQ,5,2013-12-06,"Ohhhhh, that's it. That, my friends, is IT. I am updating. This place has to get the fifth star.I came here for lunch today with Nikki A and it garnered Major Bonus Points in a number of ways additional to those excellent features mentioned in my last review.

Nikki was able to bring her gorgeous wee four-legged pal along because (Major Bonus Points number one) it is dog-friendly. I ordered the lemon chicken wrap, which was (MPB#2) GIGANTIC. It came wrapped in flatbread, rather than a tortilla, so it was pretty (MBP#3) hefty, and (MBP#4) the filling was super-generous. And, more to the point, (MBP#5) extremely good. No doubt with regard to the lemony flavour, and the chicken delicate and tender... Word of Mouth, could you be any more wonderful? Methinks not. Five stars for you, my love.",2,1,2
UYliAKtcVEum08uGKzCUrg,bcxcQhp0sKYd9eUnEVUzPA,K8D_ltZWGvdXUaSE7bBiDw,3,2014-02-24,"Southern Cross is the first place I think of for a quickish lunch with a friend before they have to catch the train. Just a little less than halfway down Cockburn Street, which winds colourfully toward the Market Street entrance to the station, it's ideally located and, inside, bigger than it looks.

I've been here a couple of times; on this most recent visit, I opted for the smoked salmon toast with cream cheese. It was really good, but - and I can't believe this is actually a criticism! - too much salmon. I are well over three quarters of it but by the time the toast and cheese were all gone, it began to be a little sickly just downing the salmon.

They have lots of cakes and things which (amazingly) I've not tried yet, but they look good. Be aware that they also will not split a bill for you. That seems totally weird to me; I understand it during the high visitor volumes of August since it can slow proceedings but on a regular day I don't see why they'd simply refuse...

Service is also variable. The first time I came, I had a delightfully charming young man who admired my brooch. This most recent time, the young lady was civil, but slightly curt. Nonetheless, the three of us got fed amply and had a drink each, and the bill came to £26, which really isn't bad in the Mile area.",1,0,0
